x,y
5.929999828338623,74.05205252968008
5.940000057220459,76.48359666004652
5.949999809265137,77.75248180166093
5.960000038146973,72.91112106682826
5.96999979019165,74.95835571299212
5.980000019073486,77.37379006748029
5.989999771118164,70.49026158465678
6.0,76.60628535435015
6.010000228881836,74.57456864728476
6.019999980926514,77.89249169322373
6.03000020980835,71.3854903326297
6.039999961853027,72.14699658384556
6.050000190734863,85.04724043145136
6.059999942779541,78.66084638138257
6.070000171661377,72.91655682036055
6.079999923706055,71.1307489638405
6.090000152587891,75.86001360614999
6.099999904632568,79.68464353048158
6.110000133514404,74.95905425414706
6.119999885559082,70.8832694026662
6.130000114440918,78.15006166462034
6.139999866485596,74.4531168469592
6.150000095367432,70.61927755625085
6.159999847412109,71.13340064741496
6.170000076293945,74.08173326436102
6.179999828338623,72.79089211739513
6.190000057220459,75.8677915096012
6.199999809265137,72.41385584463784
6.210000038146973,67.8224718919432
6.21999979019165,72.92743075930291
6.230000019073486,67.69790103526762
6.239999771118164,69.47902335036915
6.25,68.3327387018341
6.260000228881836,75.87132744753568
6.269999980926514,65.64990713120373
6.28000020980835,74.33788043088275
6.289999961853027,70.2479551014826
6.300000190734863,71.14666203140389
6.309999942779541,71.7913442950571
6.320000171661377,61.95169848790318
6.329999923706055,62.848190133843104
6.340000152587891,71.53052446862596
6.349999904632568,64.76248232513642
6.360000133514404,70.25646817948284
6.369999885559082,64.1285814366507
6.380000114440918,69.8817197756795
6.389999866485596,67.56827963563053
6.400000095367432,74.73151422398539
6.409999847412109,65.92132980667391
6.420000076293945,63.23553722011743
6.429999828338623,68.09887062163293
6.440000057220459,60.56354516502199
6.449999809265137,71.16988135529239
6.460000038146973,62.21992937861358
6.46999979019165,65.66888197732808
6.480000019073486,66.69220936309846
6.489999771118164,66.69594050015756
6.5,63.87963979991509
6.510000228881836,65.41458083123834
6.519999980926514,68.10204551256693
6.53000020980835,69.76372151472445
6.539999961853027,60.94856366053008
6.550000190734863,67.33102362902852
6.559999942779541,61.83952724683253
6.570000171661377,64.26950901448059
6.579999923706055,65.93485364389342
6.590000152587891,64.40328664662405
6.599999904632568,63.249099232725015
6.610000133514404,61.339323515103096
6.619999885559082,62.10896112176322
6.630000114440918,58.142940402726026
6.639999866485596,60.445355412017165
6.650000095367432,62.23153389385662
6.659999847412109,59.42745750490216
6.670000076293945,64.79268166406163
6.679999828338623,60.82589349789682
6.690000057220459,63.261487021347456
6.699999809265137,68.5000496247916
6.710000038146973,62.239659630421755
6.71999979019165,64.92592748024332
6.730000019073486,59.17903069311614
6.739999771118164,59.55692486733454
6.75,60.960500761468985
6.760000228881836,59.04515592623357
6.769999980926514,62.239659630421755
6.78000020980835,61.350766351315215
6.789999961853027,59.56581379476011
6.800000190734863,64.66790097123904
6.809999942779541,53.80923274898752
6.820000171661377,61.349049653722076
6.829999923706055,57.90356640784308
6.840000152587891,57.646846052278185
6.849999904632568,61.101977293783335
6.860000133514404,59.56525815906153
6.869999885559082,58.289208644654146
6.880000114440918,55.219810213168174
6.889999866485596,58.54814004724001
6.900000095367432,63.143697535755535
6.909999847412109,59.442980615647606
6.920000076293945,61.228092193465976
6.929999828338623,57.14036282942876
6.940000057220459,60.463399306652136
6.949999809265137,54.32504476989924
6.960000038146973,60.58727253430794
6.96999979019165,61.870679207943866
6.980000019073486,57.39977266742822
6.989999771118164,55.7404639838324
7.0,59.31625296750991
7.010000228881836,52.54286582630456
7.019999980926514,58.92889441931824
7.03000020980835,58.55578775771185
7.039999961853027,58.17114906751682
7.050000190734863,56.89266227482415
7.059999942779541,54.459980582859075
7.070000171661377,58.301173549346224
7.079999923706055,52.80396784643602
7.090000152587891,55.10329487944855
7.099999904632568,57.403521416366225
7.110000133514404,53.18852432295057
7.119999885559082,57.27941481834574
7.130000114440918,56.64119262027197
7.139999866485596,55.24248394400843
7.150000095367432,56.131330965021654
7.159999847412109,54.985705448735864
7.170000076293945,57.92031528402943
7.179999828338623,60.23302520615266
7.190000057220459,54.34785827731963
7.199999809265137,51.40428151480258
7.210000038146973,51.53696211906481
7.21999979019165,57.54801338057249
7.230000019073486,49.490829627985306
7.239999771118164,54.21947498208233
7.25,53.585094949660125
7.260000228881836,57.290640416187955
7.269999980926514,54.47014406087169
7.28000020980835,53.7104766358286
7.289999961853027,55.62559320589342
7.300000190734863,55.116150857909524
7.309999942779541,51.923034829349504
7.320000171661377,52.82023144684791
7.329999923706055,50.25812931214012
7.340000152587891,55.892296299500195
7.349999904632568,55.12078047877938
7.360000133514404,57.55607061810898
7.369999885559082,52.30474993923145
7.380000114440918,50.013564833366814
7.389999866485596,50.39541893502593
7.400000095367432,51.92739656200703
7.409999847412109,51.805299027010726
7.420000076293945,50.142412885402976
7.429999828338623,53.85243082615357
7.440000057220459,53.340768775548796
7.449999809265137,50.01123065226326
7.460000038146973,52.95652789427763
7.46999979019165,48.60970987246727
7.480000019073486,53.08345116584968
7.489999771118164,47.839955150869166
7.5,48.99392810984732
